,shifted_percx_absolute,user_id,shifted_percy_absolute,measure_width_covered,measure_height_covered,movesleft,movesright,no_horizontal_movement,totalmovements_x,perc_left_movement,perc_right_movement,perc_no_movement_x,movesup,movesdown,no_vertical_movement,totalmovements_y,perc_upwward_movement,perc_downward_movement,perc_no_movement_y
129,6014.921875,740,5887.368421052269,60.14921875,58.87368421052269,2363,2909,1636,6908,34.206716850028954,42.11059640995947,23.68268674001158,1699,3763,1446,6908,24.594672843080488,54.47307469600463,20.93225246091488
130,10980.527086383741,749,12587.669376693411,109.8052708638374,125.87669376693411,4008,4504,15793,24305,16.490434067064392,18.53116642666118,64.97839950627443,3810,5639,14856,24305,15.675786875128574,23.200987451141742,61.123225673729685
131,0.0,750,inf,0.0,inf,0,0,0,0,,,,14,11,0,25,56.00000000000001,44.0,0.0
132,9846.19140625,752,9120.8604954369,98.4619140625,91.20860495436901,5949,4643,5389,15981,37.22545522808335,29.05325073524811,33.72129403666854,5544,6459,3978,15981,34.69119579500657,40.416744884550404,24.89205932044303
133,2976.573938506633,756,4290.796703296579,29.765739385066333,42.907967032965786,2739,2794,3158,8691,31.51536071798412,32.148199286618336,36.33643999539754,2901,3909,1881,8691,33.37935795650673,44.97756299620297,21.6430790472903
134,4641.434846266652,759,5359.065934065745,46.414348462666524,53.590659340657446,1562,2661,2312,6535,23.902065799540935,40.71920428462127,35.378729915837795,1856,3240,1439,6535,28.400918133129306,49.57918898240245,22.01989288446825
135,3092.3133235725027,760,4197.560975609829,30.923133235725025,41.975609756098294,2103,1795,1500,5398,38.958873656909965,33.253056687662095,27.78806965542794,1654,2341,1403,5398,30.64097814005187,43.367914042237864,25.99110781771026
136,26955.71010249273,764,16723.90109889792,269.5571010249273,167.2390109889792,13078,17994,42963,74035,17.664618086040388,24.30472074019045,58.03066117376916,9405,11698,52932,74035,12.703451070439655,15.800634834875396,71.49591409468495
137,3766.9838945827573,769,4444.917582417519,37.66983894582757,44.44917582417519,1960,2148,1715,5823,33.659625622531344,36.888201957753736,29.452172419714923,1812,2884,1127,5823,31.117980422462647,49.527734844581836,19.35428473295552
138,2314.94047619054,773,2972.4509803920955,23.149404761905398,29.724509803920956,2724,2405,1743,6872,39.639115250291034,34.99708963911525,25.363795110593713,2386,2790,1696,6872,34.72060535506402,40.599534342258444,24.679860302677533
139,3666.617862371933,774,4272.939560439397,36.66617862371933,42.729395604393964,3063,3425,1977,8465,36.18428824571766,40.460720614294154,23.354991139988186,1995,4635,1835,8465,23.567631423508566,54.75487300649734,21.677495569994093
140,5421.359223300974,775,27226.482302963333,54.21359223300974,272.26482302963336,153,182,2387,2722,5.6208670095518,6.686260102865541,87.69287288758267,945,1500,277,2722,34.71711976487877,55.10653930933137,10.17634092578986
141,5656.8081991217605,776,6627.197802197597,56.5680819912176,66.27197802197597,2586,2453,2135,7174,36.046835795929745,34.19291887371062,29.76024533035963,1923,3610,1641,7174,26.80512963479231,50.32060217451909,22.8742681906886
142,3602.9282576867026,777,4598.901098900998,36.029282576867026,45.98901098900998,2204,1714,1510,5428,40.604274134119386,31.577008106116434,27.818717759764183,1676,2354,1398,5428,30.87693441414886,43.36772291820192,25.755342667649227
143,4991.947291361856,778,4803.929539295542,49.919472913618556,48.03929539295542,1930,2230,1722,5882,32.81196871812308,37.91227473648419,29.275756545392724,1417,3254,1211,5882,24.090445426725605,55.32131927915675,20.588235294117645
144,6906.295754026752,780,6466.802168022023,69.06295754026752,64.66802168022022,2891,2981,1839,7711,37.49189469588899,38.65905848787447,23.849046816236548,1811,3899,2001,7711,23.48592919206329,50.564129166126314,25.949941641810405
145,4922.474377745413,783,5617.307692307482,49.22474377745413,56.173076923074824,2058,2294,2035,6387,32.22170032879286,35.91670580867387,31.861593862533272,1770,3254,1363,6387,27.71254109910756,50.94723657429153,21.34022232660091
146,4928.359375,785,4984.999999999789,49.28359375,49.84999999999789,2062,2102,1706,5870,35.12776831345826,35.80919931856899,29.063032367972742,1489,3078,1303,5870,25.36626916524702,52.43611584327087,22.197614991482112
147,5569.21875,786,6253.421052631005,55.6921875,62.534210526310055,4203,4244,2427,10874,38.65183005333824,39.02887621850285,22.31929372815891,2709,5359,2806,10874,24.91263564465698,49.28269266139415,25.804671693948865
148,3881.112737920951,791,5018.428184281895,38.81112737920951,50.18428184281895,1659,1641,1001,4301,38.57242501743781,38.153917693559634,23.273657289002557,1701,1852,748,4301,39.54894210648686,43.05975354568705,17.391304347826086
149,11841.027496381164,793,6481.830238726408,118.41027496381164,64.81830238726408,5995,6012,3545,15552,38.54809670781893,38.657407407407405,22.794495884773664,4145,5435,5972,15552,26.65252057613169,34.947273662551446,38.400205761316876
150,9013.909224012114,794,9775.274725274061,90.13909224012113,97.7527472527406,4572,3499,14300,22371,20.437173125921955,15.6407849447946,63.922041929283445,4174,4464,13733,22371,18.658084126771264,19.954405256805686,61.38751061642304
151,3244.4375,796,4301.162790697774,32.444375,43.011627906977736,2472,2580,15866,20918,11.81757338177646,12.333875131465723,75.84855148675783,2352,2888,15678,20918,11.243904771010612,13.806291232431397,74.94980399655799
152,5590.483162518611,797,6578.434065933685,55.904831625186105,65.78434065933685,2712,2412,2809,7933,34.186310349174335,30.404638850371864,35.4090508004538,2419,3756,1758,7933,30.49287785201059,47.34652716500693,22.160594982982477
153,11712.152269399881,798,11605.769230768188,117.12152269399881,116.05769230768188,4368,5020,15831,25219,17.32027439628851,19.905626710020222,62.77409889369127,3181,6607,15431,25219,12.613505690154248,26.198501130100322,61.187993179745426
154,3483.2357247437785,799,4841.327913279279,34.832357247437784,48.41327913279279,2043,2128,2142,6313,32.361793125297005,33.708221130999526,33.92998574370347,2238,2843,1232,6313,35.45065737367337,45.03405670837953,19.515285917947093
155,5209.590043923918,802,5731.868131868077,52.09590043923917,57.318681318680774,1656,2181,919,4756,34.81917577796468,45.857863751051305,19.32296047098402,1691,1935,1130,4756,35.55508830950379,40.68544995794785,23.75946173254836
156,15303.22265625,803,13024.587912087043,153.0322265625,130.24587912087043,3683,3966,13836,21485,17.14219222713521,18.459390272282988,64.3984175005818,3914,4828,12743,21485,18.21736094949965,22.471491738422156,59.31114731207819
157,3350.2083333333967,809,3347.467952874757,33.502083333333964,33.47467952874757,4179,3856,3268,11303,36.97248518092542,34.11483676899938,28.9126780500752,2536,4498,4269,11303,22.436521277536936,39.79474475802884,37.76873396443422
158,6775.475841874552,810,7504.258241758042,67.75475841874552,75.04258241758042,4379,4564,3490,12433,35.22078339901874,36.70875894796107,28.070457653020185,3836,5621,2976,12433,30.853374085096114,45.210327354620766,23.936298560283117
159,5024.6875,828,6059.044715447438,50.246875,60.590447154474376,4668,5150,20833,30651,15.22951942840364,16.802061922938893,67.96841864865748,3693,8607,18351,30651,12.048546540080258,28.08064989723011,59.87080356268963
160,8056.295754026829,839,9523.48901098823,80.56295754026829,95.23489010988231,3384,4063,14658,22105,15.308753675638995,18.38045691020131,66.31078941415969,3300,5367,13438,22105,14.928749151775616,24.279574756842344,60.791676091382044
161,6223.133235725069,849,6312.774725274253,62.23133235725069,63.12774725274253,4038,4159,3537,11734,34.41281745355377,35.44400886313277,30.143173683313446,2356,5058,4320,11734,20.078404636100224,43.10550536901312,36.81608999488665
162,6303.440702782157,852,5959.203296703082,63.03440702782157,59.59203296703082,2704,2610,1813,7127,37.94022730461625,36.62129928441139,25.438473410972357,2009,3702,1416,7127,28.188578644590994,51.9433141574295,19.868107197979516
163,5668.74084919501,854,7113.873626373298,56.6874084919501,71.13873626373298,3175,3182,2369,8726,36.38551455420582,36.465734586293834,27.148750859500343,2679,3952,2095,8726,30.70135228054091,45.28993811597525,24.00870960348384
164,4064.568081991285,862,4154.395604395481,40.64568081991285,41.543956043954815,3605,3367,2007,8979,40.149237108809444,37.498607862790955,22.352155028399597,2430,4305,2244,8979,27.063147343802207,47.94520547945205,24.99164717674574
165,9623.792093704396,863,10045.604395603634,96.23792093704397,100.45604395603634,3983,3186,2923,10092,39.46690447879509,31.56956004756243,28.963535473642487,3546,4262,2284,10092,35.13674197384067,42.23147047166072,22.631787554498615
166,8184.260614934648,865,7607.829670329254,81.84260614934648,76.07829670329255,3504,3660,2873,10037,34.91082992926173,36.46507920693434,28.624090863803925,3035,4864,2138,10037,30.23811895984856,48.460695426920395,21.301185613231045
167,5425.475841874331,866,8851.923076922298,54.254758418743315,88.51923076922297,3907,4042,22190,30139,12.963270181492417,13.411194797438537,73.62553502106904,3849,7056,19234,30139,12.770828494641496,23.411526593450347,63.817644911908154
168,10839.004149377488,867,41548.57142857144,108.39004149377487,415.48571428571444,3463,2366,3905,9734,35.576330388329566,24.30655434559277,40.11711526607767,3761,4993,980,9734,38.637764536675576,51.29443188822683,10.067803575097596
169,3162.890625,868,3353.048780487653,31.62890625,33.53048780487653,2884,2801,1982,7667,37.61575583670275,36.53319420894744,25.851049954349808,2769,3063,1835,7667,36.11582105125864,39.95043693752445,23.933742011216903
170,7117.423133236061,869,9179.670329669638,71.17423133236062,91.79670329669638,3729,4261,16055,24045,15.508421709295073,17.720939904346018,66.77063838635891,2964,6519,14562,24045,12.326887086712414,27.11166562694947,60.56144728633812
171,6012.59150805318,872,7343.406593406235,60.125915080531804,73.43406593406235,4951,3884,2822,11657,42.472334219782105,33.319035772497216,24.208630007720682,4046,4616,2995,11657,34.70875868576821,39.59852449172171,25.692716822510082
172,5763.5,875,6772.674418604751,57.635,67.72674418604751,3975,4619,2499,11093,35.83340845578293,41.63887136031732,22.527720183899756,3845,4239,3009,11093,34.661498242134684,38.213287658883985,27.12521409898134
173,34450.137236962,877,21307.708275069897,344.50137236962,213.07708275069896,2187,2110,7282,11579,18.88764141981173,18.22264444252526,62.88971413766301,2571,2360,6648,11579,22.20398998186372,20.381725537611192,57.41428448052509
174,2825.6954612005875,878,2446.016483516486,28.256954612005874,24.46016483516486,92,92,162,346,26.589595375722542,26.589595375722542,46.82080924855491,128,158,60,346,36.99421965317919,45.664739884393065,17.341040462427745
175,6943.045387994713,879,7553.983516482791,69.43045387994712,75.5398351648279,3138,3357,3708,10203,30.755660099970594,32.902087621287855,36.34225227874155,2907,4872,2424,10203,28.49162011173184,47.75066157012643,23.757718318141723
176,7128.257686676785,880,8421.721311476029,71.28257686676785,84.21721311476028,3957,4027,3027,11011,35.93679048224503,36.57251839070021,27.490691127054763,3935,4782,2294,11011,35.73699028244483,43.429297974752515,20.833711742802652
177,4601.640625,883,5772.763157894504,46.01640625,57.72763157894504,2287,2277,1800,6364,35.9365179132621,35.779384035197985,28.284098051539914,1957,3099,1308,6364,30.75109993714645,48.69578881206788,20.55311125078567
178,6225.183016105701,885,6960.714285713981,62.251830161057015,69.6071428571398,2770,2746,2131,7647,36.223355564273575,35.90950699620766,27.867137439518764,2332,3386,1929,7647,30.495619197070745,44.27880214463188,25.22557865829737
179,5858.308823530177,887,7195.192307691468,58.583088235301766,71.95192307691468,6104,7151,5878,19133,31.902994825693824,37.37521559609052,30.721789578215645,5180,6648,7305,19133,27.073642397951186,34.74624993466785,38.180107667380966
180,3859.0775988287173,890,3173.9010989011085,38.59077598828717,31.739010989011085,1417,1439,739,3595,39.41585535465925,40.02781641168289,20.556328233657858,1077,1568,950,3595,29.958275382475662,43.61613351877608,26.425591098748264
181,3691.4583333331725,891,4445.232558139681,36.91458333333173,44.452325581396806,3071,2025,1908,7004,43.84637350085666,28.912050256996004,27.241576242147342,1956,3984,1064,7004,27.926898914905767,56.88178183894917,15.19131924614506
182,383.1875,894,533.720930232558,3.831875,5.337209302325579,62,38,129,229,27.074235807860266,16.593886462882097,56.33187772925764,84,116,29,229,36.681222707423586,50.65502183406113,12.663755458515283
183,2808.9311859443605,897,2559.203296703293,28.089311859443605,25.592032967032928,97,125,172,394,24.61928934010152,31.725888324873097,43.65482233502538,161,160,73,394,40.86294416243655,40.609137055837564,18.527918781725887
184,2457.2916666666997,900,3409.0384615381704,24.572916666667,34.0903846153817,4006,4327,4427,12760,31.39498432601881,33.91065830721003,34.694357366771165,3331,5749,3680,12760,26.105015673981192,45.05485893416928,28.84012539184953
185,7058.333333333332,901,37090.697674418705,70.58333333333331,370.90697674418703,142,157,2020,2319,6.1233290211297975,6.770159551530833,87.10651142733937,997,1086,236,2319,42.99266925398879,46.830530401034935,10.176800344976284
186,710.1497504159732,904,2833.2125644419193,7.101497504159733,28.332125644419193,15,14,84,113,13.274336283185843,12.389380530973451,74.33628318584071,18,73,22,113,15.929203539823009,64.60176991150442,19.469026548672566
187,1816.875,909,1941.7682926828916,18.16875,19.417682926828917,1758,1807,1688,5253,33.466590519703026,34.39939082429088,32.13401865600609,1416,2716,1121,5253,26.956025128498002,51.70378831144108,21.340186560060918
188,15079.109062979996,912,13978.645833333552,150.79109062979995,139.78645833333553,5052,5825,3771,14648,34.489350081922446,39.76652102676133,25.74412889131622,4632,6199,3817,14648,31.62206444565811,42.319770617149096,26.05816493719279
189,8348.611111111119,922,39307.14285714319,83.48611111111119,393.0714285714319,150,168,2671,2989,5.018400802944129,5.620608899297424,89.36099029775845,959,1792,238,2989,32.08430913348946,59.95316159250586,7.962529274004685
190,7109.224011713287,923,7503.434065933846,71.09224011713287,75.03434065933845,2088,2301,2019,6408,32.58426966292135,35.90823970037454,31.507490636704123,2523,2772,1113,6408,39.37265917602996,43.258426966292134,17.368913857677903
191,5681.478770132114,931,5676.785714285409,56.81478770132114,56.76785714285409,3015,2485,2098,7598,39.68149513029744,32.70597525664648,27.61252961305607,2216,3232,2150,7598,29.16556988681232,42.53750987101869,28.296920242168994
192,5649.941037736222,932,6151.500938086772,56.49941037736222,61.515009380867724,3985,3820,13086,20891,19.075199846823992,18.285386051409695,62.63941410176631,3315,4616,12960,20891,15.868077162414437,22.09563927049926,62.0362835670863
193,11651.40625,934,9825.137362636497,116.5140625,98.25137362636497,4128,4182,2920,11230,36.7586821015138,37.23953695458593,26.001780943900265,2903,5261,3066,11230,25.850400712377557,46.847729296527156,27.30186999109528
194,4856.588579795253,935,5428.159340659099,48.56588579795253,54.28159340659099,3234,3211,2048,8493,38.07841752031084,37.8076062639821,24.11397621570705,2485,4202,1806,8493,29.259390085953136,49.47603909101613,21.26457082303073
195,5213.125,936,3431.7073170731114,52.13125,34.31707317073111,2013,2034,1092,5139,39.171044950379454,39.57968476357268,21.24927028604787,1961,1932,1246,5139,38.15917493675812,37.594862813777,24.245962249464874
196,10138.8125,938,6925.348837209295,101.388125,69.25348837209295,5750,6006,1884,13640,42.15542521994135,44.03225806451613,13.812316715542522,3673,4067,5900,13640,26.928152492668623,29.816715542521994,43.25513196480939
197,398.0468750000001,943,517.3786404063396,3.9804687500000013,5.173786404063396,30,98,31,159,18.867924528301888,61.63522012578616,19.49685534591195,84,49,26,159,52.83018867924528,30.81761006289308,16.352201257861633
198,26258.125915082408,946,12972.523655853987,262.58125915082405,129.72523655853988,8247,7437,5942,21626,38.13465273282161,34.38916119485804,27.476186072320356,7219,6357,8050,21626,33.38111532414686,29.39517247757329,37.22371219827985
199,5002.269399707447,949,4477.734375000262,50.02269399707447,44.77734375000262,8134,5736,6311,20181,40.30523759972251,28.422773896239033,31.27198850403845,4792,7042,8347,20181,23.745106783608342,34.89420742282345,41.36068579356821
200,20585.701275045376,953,11785.301297741189,205.85701275045375,117.8530129774119,3712,3512,4429,11653,31.854458079464514,30.138161846734747,38.00738007380074,3840,4627,3186,11653,32.95288766841157,39.70651334420321,27.340598987385224
201,10484.626647144903,955,9375.961538460826,104.84626647144904,93.75961538460825,3786,4132,3338,11256,33.63539445628998,36.70931058990761,29.655294953802418,3129,4948,3179,11256,27.798507462686565,43.958777540867096,28.242714996446338
202,5318.4027777775045,958,4785.175879397104,53.18402777777504,47.85175879397104,3605,3314,3360,10279,35.071505010215006,32.240490320070045,32.68800466971496,2279,3717,4283,10279,22.171417453059636,36.161105165872165,41.667477381068196
203,4900.146412884431,959,4869.505494505289,49.00146412884431,48.69505494505289,3800,4370,4076,12246,31.03054058468071,35.68512167238282,33.28433774293647,2334,5720,4192,12246,19.059284664380204,46.70912951167728,34.23158582394251
204,5680.875,962,6260.804597701517,56.80875,62.60804597701517,6555,7140,20212,33907,19.33229126728994,21.0575987259268,59.61011000678326,4075,7818,22014,33907,12.01816734007727,23.057185831834133,64.9246468280886
205,8545.27777777778,964,37249.05223806566,85.4527777777778,372.4905223806566,147,168,3899,4214,3.488372093023256,3.9867109634551494,92.52491694352159,2289,1685,240,4214,54.31893687707641,39.98576174655909,5.695301376364499
206,8048.490393412656,967,6026.041655325272,80.48490393412656,60.26041655325272,863,809,498,2170,39.76958525345622,37.28110599078341,22.94930875576037,944,863,363,2170,43.50230414746544,39.76958525345622,16.72811059907834
207,2276.1363636364426,968,3000.189393939771,22.761363636364425,30.00189393939771,4088,4910,5569,14567,28.0634310427679,33.70632250978238,38.230246447449716,4458,6705,3404,14567,30.603418686071254,46.02869499553786,23.367886318390884
208,8139.970717423798,970,9337.225274724618,81.39970717423799,93.37225274724618,4419,4698,3250,12367,35.73219050699442,37.98819438829142,26.27961510471416,4504,4912,2951,12367,36.419503517425404,39.718605967494135,23.861890515080457
209,14166.89453125,971,12533.203125000178,141.6689453125,125.33203125000178,5996,6224,39619,51839,11.566581145469627,12.00640444453018,76.4270144100002,6400,7335,38104,51839,12.34591716661201,14.149578502671734,73.50450433071626
210,7845.973645681226,972,8321.565934065533,78.45973645681227,83.21565934065534,4525,4691,2413,11629,38.91134233382062,40.33880815203371,20.749849514145673,2975,5284,3370,11629,25.582595236047812,45.438128815891304,28.979275948060884
211,3976.427525622289,974,4932.552083333299,39.76427525622289,49.325520833332995,3015,3377,2112,8504,35.45390404515522,39.7107243650047,24.835371589840076,2788,4301,1415,8504,32.78457196613358,50.57619943555973,16.63922859830668
212,5919.472913616704,982,6073.489010988695,59.19472913616704,60.73489010988695,2593,3137,2730,8460,30.650118203309695,37.08037825059102,32.269503546099294,2203,4255,2002,8460,26.04018912529551,50.29550827423168,23.664302600472816
213,20961.20058565238,989,22009.75274725316,209.61200585652378,220.0975274725316,5144,4593,32778,42515,12.099259085028812,10.803245913207103,77.09749500176409,4832,6342,31341,42515,11.365400446901095,14.917088086557687,73.71751146654123
214,64858.71156662532,990,48151.224005520846,648.5871156662532,481.51224005520845,17634,15265,207425,240324,7.337594247765517,6.351841680398129,86.31056407183635,16049,19305,204970,240324,6.678067941612157,8.032905577470414,85.28902648091743
215,5194.582723279797,993,6084.203296703118,51.945827232797974,60.84203296703118,2286,2423,2012,6721,34.01279571492337,36.0511828596935,29.93602142538313,3120,2131,1470,6721,46.42166344294004,31.706591281059364,21.871745276000595
216,3140.5625,994,3246.744186046528,31.405625,32.46744186046528,1156,870,401,2427,47.63081994231562,35.84672435105068,16.522455706633703,963,1006,458,2427,39.678615574783684,41.450350226617225,18.871034198599094
217,6743.265007320986,995,6094.917582417383,67.43265007320986,60.94917582417383,2466,2103,1559,6128,40.24151436031332,34.317885117493475,25.440600522193215,1319,3558,1251,6128,21.52415143603133,58.061357702349866,20.414490861618802
218,1012.79296875,997,842.411924119241,10.1279296875,8.42411924119241,397,435,276,1108,35.83032490974729,39.25992779783393,24.90974729241877,282,549,277,1108,25.451263537906136,49.54873646209386,25.0
219,6770.9375,999,7170.882352941222,67.709375,71.70882352941221,1392,1655,4356,7403,18.803187896798594,22.3558017020127,58.84101040118871,1713,1367,4323,7403,23.139267864379306,18.465486964744024,58.39524517087668
220,1994.1434846266527,1000,2571.840659340661,19.941434846266528,25.718406593406613,497,677,316,1490,33.355704697986575,45.43624161073826,21.20805369127517,708,536,246,1490,47.51677852348993,35.97315436241611,16.51006711409396
221,3594.729136163997,1001,4554.807692307683,35.94729136163997,45.548076923076835,1039,972,503,2514,41.32856006364359,38.66348448687351,20.007955449482896,1043,1086,385,2514,41.48766905330151,43.198090692124104,15.314240254574383
222,3813.0307467057296,1006,4177.994791666726,38.13030746705729,41.77994791666726,3076,3047,2462,8585,35.82993593476995,35.49213744903902,28.67792661619103,2126,3684,2775,8585,24.764123471170645,42.9120559114735,32.32382061735585
223,5475.763888888259,1007,5328.837209302506,54.757638888882596,53.28837209302506,5770,4683,3979,14432,39.980598669623056,32.44872505543237,27.570676274944567,3787,5760,4885,14432,26.240299334811528,39.91130820399113,33.84839246119734
224,3457.027818448041,1008,4336.401098900978,34.570278184480415,43.36401098900978,3065,3137,2542,8744,35.05260750228728,35.87602927721866,29.07136322049405,2486,4450,1808,8744,28.430924062214093,50.89204025617566,20.67703568161025
225,7022.474377745336,1011,7064.835164835112,70.22474377745336,70.64835164835112,1382,1464,3911,6757,20.452863696906913,21.66642000887968,57.88071629421341,1436,1276,4045,6757,21.25203492674264,18.88412017167382,59.86384490158354
226,6550.366032211081,1015,6490.109890109705,65.5036603221108,64.90109890109704,1985,2378,1713,6076,32.66951942067149,39.137590520079,28.192890059249503,2793,1940,1343,6076,45.96774193548387,31.92890059249506,22.103357472021067
227,10030.966325036745,1017,10340.109890109643,100.30966325036745,103.40109890109643,2456,2478,13542,18476,13.292920545572635,13.411993938081837,73.29508551634552,2438,2241,13797,18476,13.19549686079238,12.129248755141806,74.67525438406581
228,6742.166910688671,1019,6818.543956043465,67.42166910688671,68.18543956043465,3742,3790,3086,10618,35.24204181578452,35.6941043511019,29.06385383311358,3080,4056,3482,10618,29.00734601619891,38.19928423431908,32.79336974948201
229,3067.715959004401,1020,3254.3956043956077,30.677159590044013,32.54395604395608,738,806,403,1947,37.90446841294299,41.39702105803801,20.698510529019003,795,827,325,1947,40.83204930662558,42.475603492552644,16.69234720082178
230,9012.737920937378,1022,8649.58791208766,90.12737920937377,86.4958791208766,2939,2885,10121,15945,18.43211037942929,18.093446221386014,63.4744433991847,2557,3445,9943,15945,16.03637503919724,21.60551897146441,62.358105989338355
231,6565.080527086482,1024,5129.670329670299,65.65080527086482,51.29670329670299,1488,1400,559,3447,43.16797214969539,40.61502756019728,16.21700029010734,1076,1540,831,3447,31.215549753408762,44.676530316217,24.107919930374237
232,5366.251830161253,1025,5449.725274725102,53.66251830161253,54.497252747251025,2230,2637,1884,6751,33.03214338616501,39.06087986964894,27.906976744186046,2101,3212,1438,6751,31.12131536068731,47.578136572359654,21.30054806695304
233,6881.039531479054,1027,6150.6868131865085,68.81039531479054,61.50686813186508,3924,3389,2213,9526,41.192525719084614,35.57631744698719,23.231156833928196,3663,2771,3092,9526,38.4526558891455,29.088809573798024,32.45853453705648
234,3009.930555555426,1029,3829.4186046512964,30.09930555555426,38.29418604651296,2264,2412,1941,6617,34.21490101254345,36.4515641529394,29.333534834517156,2548,2378,1691,6617,38.50687622789784,35.93773613419979,25.55538763790237
235,5966.25,1033,7007.894736841792,59.6625,70.07894736841791,2648,2412,1534,6594,40.15771913861086,36.578707916287534,23.263572945101608,1860,3217,1517,6594,28.207461328480438,48.786775856839554,23.00576281468001
236,2509.663250366041,1043,3026.098901098899,25.096632503660413,30.260989010988993,805,914,475,2194,36.69097538742024,41.65907019143118,21.649954421148585,1066,697,431,2194,48.587055606198724,31.768459434822244,19.64448495897903
237,9759.66796875,1046,8223.07692307661,97.5966796875,82.23076923076609,2888,2960,2437,8285,34.85817742908871,35.727217863608935,29.414604707302356,3205,3259,1821,8285,38.684369342184674,39.33614966807483,21.979480989740495
238,7983.8213762814385,1047,7339.972527472273,79.83821376281439,73.39972527472273,2804,3285,2116,8205,34.17428397318708,40.036563071297984,25.789152955514933,2328,4137,1740,8205,28.372943327239486,50.42047531992687,21.206581352833638
239,4697.222222222096,1049,5210.348837209335,46.972222222220964,52.10348837209335,1611,1482,1767,4860,33.14814814814815,30.493827160493826,36.358024691358025,1739,2094,1027,4860,35.781893004115226,43.08641975308642,21.131687242798353
240,6661.786237189294,1051,7998.351648351312,66.61786237189294,79.98351648351313,3064,2949,2666,8679,35.303606406268,33.978568959557556,30.717824634174445,3131,3499,2049,8679,36.07558474478626,40.31570457425971,23.608710680954026
241,3193.84765625,1053,2744.531250000001,31.9384765625,27.44531250000001,71,75,85,231,30.735930735930733,32.467532467532465,36.79653679653679,90,108,33,231,38.961038961038966,46.75324675324675,14.285714285714285
242,12205.078125,1071,10512.22527472459,122.05078125,105.1222527472459,3149,3363,2265,8777,35.87786259541985,38.31605332118036,25.806084083399796,2617,4263,1897,8777,29.81656602483764,48.57012646690213,21.613307508260228
243,5092.972181552201,1073,5876.42276422783,50.92972181552201,58.7642276422783,2510,2001,1772,6283,39.94906891612287,31.84784338691708,28.20308769696005,1476,3495,1312,6283,23.49196243832564,55.62629317205157,20.881744389622792
244,18367.777777778374,1077,38564.56211812698,183.67777777778375,385.6456211812698,4595,4384,33740,42719,10.756337929258644,10.262412509656125,78.98124956108524,3699,4684,34336,42719,8.658910555022356,10.964676139422739,80.3764133055549
245,3528.59375,1082,2487.59765625,35.2859375,24.8759765625,1401,1316,610,3327,42.11000901713255,39.5551547941088,18.33483618875864,1381,1363,583,3327,41.508866847009315,40.9678388938984,17.523294259092275
246,6897.877013177503,1089,6103.434065933806,68.97877013177502,61.034340659338056,2481,2708,2437,7626,32.53343823760818,35.51009703645423,31.956464725937582,2087,3990,1549,7626,27.366902701285078,52.32100708103855,20.31209021767637
247,6151.4641288435405,1096,5991.07142857128,61.514641288435406,59.9107142857128,2286,2272,1760,6318,36.182336182336186,35.96074707185819,27.85691674580563,2921,2077,1320,6318,46.23298512187401,32.87432731877176,20.892687559354226
248,4930.339138405043,1101,5496.529284164606,49.30339138405043,54.96529284164606,2126,1770,2640,6536,32.52753977968176,27.080783353733167,40.39167686658507,1927,3165,1444,6536,29.482864137086906,48.42411260709915,22.093023255813954
249,2728.916544655931,1102,2281.868131868133,27.28916544655931,22.818681318681328,182,177,183,542,33.579335793357934,32.656826568265686,33.76383763837638,210,251,81,542,38.74538745387454,46.309963099631,14.944649446494465
250,6539.458272328554,1103,6443.818681318323,65.39458272328554,64.43818681318322,3006,3068,2821,8895,33.79426644182125,34.49128724002249,31.71444631815627,2905,3810,2180,8895,32.65879707700955,42.83305227655986,24.50815064643058
251,3756.9117647060057,1104,4996.153846153707,37.569117647060054,49.96153846153707,3114,3289,2176,8579,36.29793682247348,38.337801608579085,25.364261568947427,2545,3897,2137,8579,29.665462175078684,45.42487469402028,24.909663130901038
252,6850.878477306402,1105,7254.557291666451,68.50878477306402,72.54557291666451,4852,5183,4114,14149,34.29217612552124,36.63156406813202,29.076259806346737,3065,6405,4679,14149,21.66230829033854,45.26821683511202,33.069474874549435
253,10073.060029282788,1108,8292.994505493663,100.73060029282787,82.92994505493664,6998,8652,3775,19425,36.02574002574003,44.54054054054054,19.433719433719435,4887,6778,7760,19425,25.15830115830116,34.89317889317889,39.94851994851995
254,4535.285505124582,1110,4959.065934065755,45.352855051245825,49.590659340657545,2751,2052,2147,6950,39.58273381294964,29.52517985611511,30.892086330935253,1792,3465,1693,6950,25.784172661870503,49.856115107913666,24.359712230215827
255,4850.625,1111,6084.302325581424,48.50625,60.843023255814245,2902,1668,1818,6388,45.42892924232937,26.111458985597995,28.459611772072634,2575,2312,1501,6388,40.309956167814654,36.19286161552912,23.49718221665623
256,7676.500732064752,1112,9000.961538460968,76.76500732064751,90.00961538460967,2846,3417,2276,8539,33.32942967560604,40.016395362454624,26.654174961939336,2707,3985,1847,8539,31.701604403325916,46.66822812975758,21.6301674669165
257,10773.938506588667,1114,10104.258241757678,107.73938506588667,101.04258241757678,3350,3203,11794,18347,18.25911593175996,17.4578950237096,64.28298904453044,3333,3913,11101,18347,18.16645773150924,21.327737504769175,60.50580476372159
258,9229.088277857498,1115,8918.435013261536,92.29088277857498,89.18435013261536,4669,5006,4519,14194,32.89418063970692,35.26842327744117,31.83739608285191,4846,5738,3610,14194,34.141186416795826,40.42553191489361,25.433281668310553
